business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,sku,delivery_time,current_stock,status,enable_stock,description,shipping_charge,image1,image2,image3,image4,image5,image6
liteelectronicsltd,JBL T115BT (White),Piece,1,jbl,electronic-accessori,audio,,2628,0,,,,,,5,,10080,,active,,"<p>Product Description:
Product Type: Earphone
Audio Specifications

• Driver size (mm): 8.6mm dynamic driver

• Driver sensitivity at 1kHz/1mW (dB): 102dB SPL/1kHZ 1mW

• Impedance (ohms): 16?

 

Control and Connection Specifications

• Bluetooth profiles: HFP V1.6.HSP V1.2.AVRCP V1.5.A2DP V1.2

• Bluetooth frequency: 2.402GHZ-2.480GHZ

• Bluetooth transmitted modulation: GFSK/DQPSK/8DPSK

• Bluetooth transmitter power: < 4dBm

 

Battery

• Dynamic frequency response range (Hz): 20Hz-20kHz

• Battery Type: LITHIUM-ION BATTERY(3.7V/160mAh)

• Charging time (hours from empty): <2hrs

• Playtime (hours): 8hrs

6 months warranty</p>
",,,,,,,
liteelectronicsltd,EARPHONE JBL T205 BT (Black),Piece,1,jbl,electronic-accessori,audio,,2628,0,,,,,,5,,10080,,active,,"PURE BASS, ZERO CABLES
Introducing JBL TUNE 205BT wireless earbud headphones with JBL Pure Bass Sound. Thanks to the 6-hour (max) battery life they can wirelessly stream JBL Pure Bass sound and provide hands-free call management. Inside the premium housing is a pair of 12.5 mm drivers which will punch out some serious bass, while the soft, ergonomically shaped earbuds ensure the listening experience remains comfortable for long-listening hours. In addition, a single-button remote lets you control music playback, as well as answer calls on the fly with the built-in microphone, making the JBL TUNE 205BT your everyday companion for work, at home and on the go.",,,,,,,
liteelectronicsltd,EARPHONE JBL T125 BT (Black),Piece,1,jbl,electronic-accessori,audio,,3115,0,,,,,,5,,10080,,active,,"<p>Product Type: Earphone
Main Feature
Frequency 20 Hz – 20 kHz
Impedance 14ohms
Sound level/Sensitivity 96dB
Power Output Lithium-ion Battery (85mA/3.7V)
Connection Type Wireless
Duration 32 hours of battery life
Physical Specification
Connector Bluetooth version: 5.0
Drivers 5.8mm Dynamic driver
Weight 73g
Warranty: 6 Months</p>",,,,,,,
liteelectronicsltd,EARPHONE JBL T125 BT (Blue),Piece,1,jbl,electronic-accessori,audio,,2989,0,,,,,,5,,10080,,active,,"<p>Product Type: Earphone
Main Feature
Frequency 20 Hz – 20 kHz
Impedance 14ohms
Sound level/Sensitivity 96dB
Power Output Lithium-ion Battery (85mA/3.7V)
Connection Type Wireless
Duration 32 hours of battery life
Physical Specification
Connector Bluetooth version: 5.0
Drivers 5.8mm Dynamic driver
Weight 73g
Warranty: 6 Months</p>",,,,,,,
liteelectronicsltd,EARPHONE JBL REFLECT Mini (Black),Piece,1,jbl,electronic-accessori,audio,,2989,0,,,,,,5,,10080,,active,,"<p>Introducing a wireless headphone designed to match your love for sport with your active lifestyle. 
The JBL Reflect Mini 2 fits every ear shape and size with ergonomic silicone tips and patented Freebit™ enhancers, available in 3 sizes for customized comfort. Its sweatproof,
 lightweight aluminum design is stylish and feels effortless, while a 3-button remote and mic keeps music and calls conveniently close at hand. Its reflective cable keeps you more visible during nighttime routines. 
And with up to 10 hours of battery life powering signature JBL sound, you can keep moving without ever missing a beat. With the touch of a button you can conveniently manage your calls and access the voice assistant.</p>",,,,,,,
liteelectronicsltd,EARPHONE JBL T110 (Black),Piece,1,jbl,electronic-accessori,audio,,2365,0,,,,,,5,,10080,,active,,"JBL T110 In-Ear Headphones
Introducing JBL TUNE110 in-ear headphones. They’re lightweight, comfortable and compact. Under the durable earpiece housing, a pair of 9mm drivers punch out some serious bass, reproducing the JBL Pure Bass sound you’ve experienced in concert halls, arenas and recording studios around the world. In addition, the single-button remote on a tangle-free flat cable lets you control music playback, as well as answer calls on the fly with a built-in microphone. Making the JBL TUNE110 your everyday companion for work, at home and on the road.

General Specifications

Ear tip material: Silicon
Headphone cable length (cm): 111.3
Headphone cable length (ft): 3.65
Headphone cable length (m): 111.3
Headphones jack type: 3.5 mm
Driver size (mm): 9.0
Audio Specifications

Driver sensitivity at 1kHz/1mW (dB): 96.0
Dynamic frequency response range (Hz): 20 Hz - 20 kHz
Impedance (ohms): 16.0
Number of drivers per ear: 1.0
Features

1-Button Remote/ Mic: Yes
Bixby: No
Built-in Microphone: Yes
Flat Cable: Yes
Hands Free Call: Yes
In-ear: Yes
JBL Pure Bass Sound: Yes
Siri/ Google Now: No
Speed charge: No
",,,,,,,
liteelectronicsltd,EARPHONE JBL T110 (Blue),Piece,1,jbl,electronic-accessori,audio,,915,0,,,,,,5,,10080,,active,,"<p>
Model Year 2016
Item Weight 191 g
Product Dimensions 17 x 2 x 3 cm
Batteries 1 A batteries required.
Item model number JBLT110 (BLACK)
Additional Features In-Ear
Included Components 1 Pair of T110 Headphones, Ear Tips (S, M, L), Warning Card
Number of Items 1
Microphone Form Factor With Microphone
Headphones Form Factor With microphone tangle free cord
Batteries Included No
Batteries Required No
Wireless Type Radio Frequency
Connector Type Wired-3.5mm Single Pin
For more than 60 years, the JBL brand has delivered products that exemplify the technology and expertise gained through our leadership in professional sound reproduction. 
The JBL name has been synonymous with the precise, naturally articulated sound found in many of the world’s most prestigious locations, including clubs, cinemas and recording studios,
 and live-music reinforcement in venues ranging from concert halls to outdoor stadiums.o</p>",,,,,,,
liteelectronicsltd,EARPHONE JBL T110 (Red),Piece,1,jbl,electronic-accessori,audio,,915,0,,,,,,5,,10080,,active,,"
<p>Connector Type Wired-3.5mm Single Pin
For more than 60 years, the JBL brand has delivered products that exemplify the technology and expertise gained through our leadership in professional sound reproduction.
 The JBL name has been synonymous with the precise, naturally articulated sound found in many of the world’s most prestigious locations, including clubs, cinemas and recording studios,
 and live-music reinforcement in venues ranging from concert halls to outdoor stadiums</p>
",,,,,,,
liteelectronicsltd,JBL SB 160 BAR RuDra,Piece,1,jbl,electronic-accessori,audio,,915,0,,,,,,5,,10080,,active,,"<p>Model Year 2016
Item Weight 191 g
Product Dimensions 17 x 2 x 3 cm
Batteries 1 A batteries required.
Item model number JBLT110 (BLACK)
Additional Features In-Ear
Included Components 1 Pair of T110 Headphones, Ear Tips (S, M, L), Warning Card
Number of Items 1
Microphone Form Factor With Microphone
Headphones Form Factor With microphone tangle free cord
Batteries Included No
Batteries Required No
Wireless Type Radio Frequency
<p>Connector Type Wired-3.5mm Single Pin
For more than 60 years, the JBL brand has delivered products that exemplify the technology and expertise gained through our leadership in professional sound reproduction.
 The JBL name has been synonymous with the precise, naturally articulated sound found in many of the world’s most prestigious locations, including clubs, cinemas and recording studios,
 and live-music reinforcement in venues ranging from concert halls to outdoor stadiums</p>",,,,,,,
liteelectronicsltd,JBL BAR 2.1,Piece,1,jbl,electronic-accessori,audio,,40000,0,,,,,,5,,10080,,active,,"<p>Designed with a slimmer profile, the full-featured, easy-to-use JBL Bar 2.1 features Dolby® Digital, JBL Surround Sound, 300W system power and a wireless 6.5” subwoofer to provide balanced sound and deep bass for your movies,
 music and even video games. Full featured in every sense of the word, it has an HDMI™ input as well as AUX and USB wired connections that enable you to round out your home entertainment options even more. 
It is also Bluetooth enabled for convenient wireless connections. Further enhanced with JBL SoundShift® which allows you to instantly switch between sound from your TV and sound from your mobile phone or tablet. 
You can moreover control the soundbar with your existing TV remote control, the JBL Bar 2.1 clearly raises the bar for soundbars.</p>",,,,,,,
liteelectronicsltd,JBL BAR 5.1,Piece,1,jbl,electronic-accessori,audio,,56250,0,,,,,,5,,10080,,active,,"<p>Designed with a slimmer profile, the full-featured, easy-to-use JBL Bar 2.1 features Dolby® Digital, JBL Surround Sound, 300W system power and a wireless 6.5” subwoofer to provide balanced sound and deep bass for your movies,
 music and even video games. Full featured in every sense of the word, it has an HDMI™ input as well as AUX and USB wired connections that enable you to round out your home entertainment options even more. 
It is also Bluetooth enabled for convenient wireless connections. Further enhanced with JBL SoundShift® which allows you to instantly switch between sound from your TV and sound from your mobile phone or tablet. 
You can moreover control the soundbar with your existing TV remote control, the JBL Bar 2.1 clearly raises the bar for soundbars.</p>",,,,,,,
liteelectronicsltd,BTSPEAKER HK OMNI 50 Plus (Black),Piece,1,harman-kardon,electronic-accessori,audio,,85000,0,,,,,,5,,10080,,active,,"Details
 
Brand- Harman Kardon

Description:
Wireless HD Music in Every Room Even Your BackyardSeamlessly stream your favorite music all over your home - indoors or outdoors - and to any Harman Kardon Omni+ wireless HD products. Listen to different music in any room of your home even outside.Play Spotify Through Your Speakers Using the Spotify App as a RemoteStream your favorite songs and playlists wirelessly around your home with Spotify Connect using the Spotify app as a remote. Spotify Connect feature requires Spotify Premium subscription.Stream Your Favorite Music From Your Phone to Your Speakers with Chromecast Built-InWith Chromecast built-in you can cast your favorite music radio stations and podcasts from your mobile device to your speakers. Chromecast built-in may require subscriptions.Up to 5 Hours Audio Playback with a Built-In Rechargeable BatteryYou can carry the Omni 50+ anywhere you want to go around the house thanks to a convenient handle and a built-in battery that can support up to 5 hours of playback time.Splash-proof and Weather-proof Outdoor SpeakerThe Omni 50+ is a splash-proof and weather-proof indoor and outdoor speaker. It features an IPX5-rated splash-proof design allowing you to keep the music going even in the heavy rain.24Bit/192kHz HD Audio Streaming with Digital and Analog ConnectivityThe Harman Kardon Omni 50+ supports 24bit/192kHz HD audio streaming. Enjoy a superior audio experience with higher quality than from a CD.Simple Setup and Control with the Free Harman Kardon Controller AppEasily set up your system and control it with the Harman Kardon Controller App. With additional support for WAC on Apple devices and a step-by-step in-app guide you can quickly start streaming your music.Dual-Band Wi-Fi Connection and 802.11AC Network SupportSupports the latest 802.11AC wireless home networking technology and dual-band (both 2.4GHz and 5GHz) Wi-Fi connection resulting in a faster robust and more stable wireless connection.Stream All Your Music Over Bluetooth or 3.5mm Inp",,,,,,,
liteelectronicsltd,HK Citation 100 (Black),Piece,1,harman-kardon,electronic-accessori,audio,,32489,0,,,,,,5,,10080,,active,,"Power Supply100-240V – 50/60Hz
Wireless network802.11 a/b/g/n/ac (2.4GHz/5GHz)
2.4G Wi-Fi transmitter frequency range2412 – 2472MHz (2.4GHzISM Band, USA 11 Channels, Europe and others 13 Channels)
2.4G Wi-Fi transmitter power<20dBm
2.4G Wi-Fi modulationDBPSK, DQPSK, CCK, QPSK, BPSK, 16QAM, 64QAM
5G Wi-Fi transmitter power<23dBm
5G Wi-Fi modulationQPSK, BPSK, 16QAM, 64QAM, 256QAM
5G Wi-Fi transmitter frequency range5.15 - 5.35GHz, 5.470 - 5.725GHz, 5.725 - 5.825GHz
NoteCitation 100 is intended to be used for streaming music. A consumer can stream Bluetooth audio to the speaker. A consumer can connect their speaker to the localWi-Fi Network and stream music with Google Chromecast. In addition, the speaker will work with Google Home. This product is designed to be instantly on and ready to play music at a moment's notice, therefore, the Bluetooth andWi-Fi connection must remain active at all times to ensure proper operation. Citation 100 is in compliance with the European Union energy legislation. Citation 100 complies with European Commission Regulation (EC) No 1275/2008 and (EU) No 801/2013 as a networked equipment with high network availability (HiNA equipment and equipment with HiNA functionality). Power consumption Standby",,,,,,,
liteelectronicsltd,HK Citation 100 (Grey),Piece,1,harman-kardon,electronic-accessori,audio,,22489,0,,,,,,5,,10080,,active,,"<p>Wireless HD Music in Every Room Even Your BackyardSeamlessly stream your favorite music all over your home - indoors or outdoors - and to any Harman Kardon Omni+ wireless HD products. Listen to different music in any room of your home even outside.Play Spotify Through Your Speakers Using the Spotify App as a RemoteStream your favorite songs and playlists wirelessly around your home with Spotify Connect using the Spotify app as a remote. Spotify Connect feature requires Spotify Premium subscription.Stream Your Favorite Music From Your Phone to Your Speakers with Chromecast Built-InWith Chromecast built-in you can cast your favorite music radio stations and podcasts from your mobile device to your speakers. Chromecast built-in may require subscriptions.Up to 5 Hours Audio Playback with a Built-In Rechargeable BatteryYou can carry the Omni 50+ anywhere you want to go around the house thanks to a convenient handle and a built-in battery that can support up to 5 hours of playback time.
Splash-proof and Weather-proof Outdoor SpeakerThe Omni 50+ is a splash-proof and weather-proof indoor and outdoor speaker. It features an IPX5-rated splash-proof design allowing you to keep the music going even in the heavy rain.
24Bit/192kHz HD Audio Streaming with Digital and Analog ConnectivityThe Harman Kardon Omni 50+ supports 24bit/192kHz HD audio streaming. Enjoy a superior audio experience with higher quality than from a CD.
Simple Setup and Control with the Free Harman Kardon Controller AppEasily set up your system and control it with the Harman Kardon Controller App.
 With additional support for WAC on Apple devices and a step-by-step in-app guide you can quickly start streaming your music.Dual-Band Wi-Fi Connection and 802.11AC Network SupportSupports the latest 802.
11AC wireless home networking technology and dual-band (both 2.4GHz and 5GHz) Wi-Fi connection resulting in a faster robust and more stable wireless connection.Stream All Your Music Over Bluetooth or 3.5mm Inp",,,,,,,
liteelectronicsltd,HK Citation 300 (Grey),Piece,1,harman-kardon,electronic-accessori,audio,,22489,0,,,,,,5,,10080,,active,,"<p>Model Year 2016
Item Weight 191 g
Product Dimensions 17 x 2 x 3 cm
Batteries 1 A batteries required.
Item model number JBLT110 (BLACK)
Additional Features In-Ear
Included Components 1 Pair of T110 Headphones, Ear Tips (S, M, L), Warning Card
Number of Items 1
Microphone Form Factor With Microphone
Headphones Form Factor With microphone tangle free cord
Batteries Included No
Batteries Required No
Wireless Type Radio Frequency
<p>Connector Type Wired-3.5mm Single Pin
For more than 60 years, the JBL brand has delivered products that exemplify the technology and expertise gained through our leadership in professional sound reproduction.
 The JBL name has been synonymous with the precise, naturally articulated sound found in many of the world’s most prestigious locations, including clubs, cinemas and recording studios,
 and live-music reinforcement in venues ranging from concert halls to outdoor stadiums</p>",,,,,,,
liteelectronicsltd,HK Citation One (Black),Piece,1,harman-kardon,electronic-accessori,audio,,31239,0,,,,,,5,,10080,,active,,"<p>Model NameCitation ONE
Power Supply100-240V – 50/60Hz
Bluetooth® version4.2
Bluetooth transmitter frequency range2402 – 2480MHz
Bluetooth transmitter power<5dBm
Bluetooth transmitter modulationGFSK,?/4 DQPSK, 8DPSK
Wireless network802.11 a/b/g/n/ac (2.4GHz/5GHz)
2.4G Wi-Fi transmitter frequency range2412 – 2472MHz (2.4GHzISM Band, USA 11 Channels, Europe and others 13 Channels)
2.4G Wi-Fi transmitter power<20dBm
2.4G Wi-Fi modulationDBPSK, DQPSK, CCK, QPSK, BPSK, 16QAM, 64QAM
5G Wi-Fi transmitter power<23dBm
5G Wi-Fi modulationQPSK, BPSK, 16QAM, 64QAM, 256QAM
5G Wi-Fi transmitter frequency range5.15 - 5.35GHz, 5.470 - 5.725GHz, 5.725 - 5.825GHz
NoteCITATION ONE is intended to be used for streamingmusic. A consumer can streamBluetooth audio to the speaker. A consumer can connect their speaker to the localWi-Fi Network and streammusic with Google Chromecast. 
In addition, the speaker will work with Google Home. This product is designed to be instantly on and ready to playmusic at amoment's notice, therefore,
 the Bluetooth andWi-Fi connectionmust remain active at all times to ensure proper operation CITATION ONE is 
in compliance with the European Union energy legislation. CITATION ONE complies with European Commission Regulation (EC) No 1275/2008 and (EU) No 801/2013 as a networked equipment with high network availability (HiNA equipment and 
equipment with HiNA functionality). Power consumption Standby</p>",,,,,,,
liteelectronicsltd,HK Citation One (Grey),Piece,1,harman-kardon,electronic-accessori,audio,,21239,0,,,,,,5,,10080,,active,,"<p>Voice Recognition Technology
Dual-Band Wi-Fi Connectivity
Google Assistant Built-In
1x 0.79"" Tweeter, 1x 3.5"" Woofer
Show More
Enjoy voice control and Bluetooth audio streaming with the gray Harman Kardon Citation ONE Wireless Speaker. Dual-band Wi-Fi allows you to stream and cast from numerous music sources, and built-in Bluetooth technology allows you to pair and wirelessly stream music from your compatible devices, such as smartphones or tablets. This speaker has the</p>",,,,,,,
